lead_id,campaign_key,url,url_hash,url_protocol,url_domain,url_path,url_fragment,url_query_string,category_prediction,sub_category_annotation,category_path
224B62BC-A03C-7A10-B714-4820E182DF5E,A1812AC6-A306-7D8E-8A34-7034094E1D59,https://offers.lendingtree.com/tlm.aspx?tid=h2&vid=0-0-4-0-0-1-0-1&SpId=CRM-HE-11850-100&promo=00109&ccreative=button&cchannel=crm&csource=email&cmethod=promo&cname=calculator&cproduct=he&cterm=4e207a6b-eb3e-4ff1-ac70-9ebb382ae00e&ccontent=promo-calculator-he-var1&esourceid=6263906&bsft_eid=178ebfe7-bd04-48b4-8fad-99833229e122&bsft_clkid=70ae57ee-018c-4685-93f8-07a4f406d202&bsft_uid=dd688876-bc47-424a-898e-4a7b4dd27771&bsft_mid=1e642f70-fd03-4e61-a3b6-b962dd817c4d&ctype=mylt&cvo_user=22589ac5-c873-4989-83d7-85d9a7510673#/step/1/,689e7f5f3b09891b92631827d2b5cb7b,https,offers.lendingtree.com,/tlm.aspx,/step/1/,tid=h2&vid=0-0-4-0-0-1-0-1&SpId=CRM-HE-11850-100&promo=00109&ccreative=button&cchannel=crm&csource=email&cmethod=promo&cname=calculator&cproduct=he&cterm=4e207a6b-eb3e-4ff1-ac70-9ebb382ae00e&ccontent=promo-calculator-he-var1&esourceid=6263906&bsft_eid=178ebfe7-bd04-48b4-8fad-99833229e122&bsft_clkid=70ae57ee-018c-4685-93f8-07a4f406d202&bsft_uid=dd688876-bc47-424a-898e-4a7b4dd27771&bsft_mid=1e642f70-fd03-4e61-a3b6-b962dd817c4d&ctype=mylt&cvo_user=22589ac5-c873-4989-83d7-85d9a7510673,mortgage,mortgage_heloc,mortgage_heloc
87FB8F55-660D-EE4F-B8E0-29DC0A529E99,B87EED3A-5F1D-1EA4-B60B-FCC3F180B22D,http://10.32.55.112:8080/lending/home-equity/app/index.loan,dbd63d0df70511a84ff06d6016d43908,http,10.32.55.112:8080,/lending/home-equity/app/index.loan,,,mortgage,mortgage_heloc,mortgage_heloc
92D5BC38-DEF6-B0B2-D4A7-F2A492372D32,A1812AC6-A306-7D8E-8A34-7034094E1D59,https://offers.lendingtree.com/tla.aspx?tid=h2&vid=0-0-4-0-0-1-0-1&loan-type=HOMEEQUITY&icode=14640&cproduct=HE&SpId=Display-HE-25063-20&promo=00109&esourceid=6237396&cchannel=display&csource=Google_Display_Network&cmethod=89665327&cname=1891613347236959309&ccreative=LT_060915_HELOC_ChooseAmounts_GreenWhite_300x250_5_html&cterm=LendingTree___display_campaign&siteid=36959&mpt=1492781226&mpcs=bypass&mpcr=89665327&mpcrset=root&gclid=CMipy9yRitcCFUY6gQodXAcPBQ&mpch=ads#/step/1/,35f9aeb0b6dd656816e251542b3d50f0,https,offers.lendingtree.com,/tla.aspx,/step/1/,tid=h2&vid=0-0-4-0-0-1-0-1&loan-type=HOMEEQUITY&icode=14640&cproduct=HE&SpId=Display-HE-25063-20&promo=00109&esourceid=6237396&cchannel=display&csource=Google_Display_Network&cmethod=89665327&cname=1891613347236959309&ccreative=LT_060915_HELOC_ChooseAmounts_GreenWhite_300x250_5_html&cterm=LendingTree___display_campaign&siteid=36959&mpt=1492781226&mpcs=bypass&mpcr=89665327&mpcrset=root&gclid=CMipy9yRitcCFUY6gQodXAcPBQ&mpch=ads,mortgage,mortgage_heloc,mortgage_heloc
196F777D-16C9-3E97-E8C3-24897B62A276,B87EED3A-5F1D-1EA4-B60B-FCC3F180B22D,https://lowermybills.com/lending/home-equity/app/index.loan,ff1e83b8ee6c2dcc0c00c017c845a904,https,lowermybills.com,/lending/home-equity/app/index.loan,,,mortgage,mortgage_heloc,mortgage_heloc
18B94755-F4B1-7FF5-F7D6-3A0CFF70317F,A1812AC6-A306-7D8E-8A34-7034094E1D59,https://offers.lendingtree.com/tlm.aspx?tid=h2&vid=0-0-4-0-0-1-0-1&SpId=content-mortgage-23346-80&loan-type=HOMEEQUITY&esourceid=6267056&cchannel=content&cproduct=mortgage&ccontent=54bf602c-2148-4799-b684-74572be1a73e&csource=stringo_primary&ccreative=8cb42cfd-bfb5-4228-ad31-665e921caa46#/step/1/,2bd1d5bd963eb77ec8a08aee5170391c,https,offers.lendingtree.com,/tlm.aspx,/step/1/,tid=h2&vid=0-0-4-0-0-1-0-1&SpId=content-mortgage-23346-80&loan-type=HOMEEQUITY&esourceid=6267056&cchannel=content&cproduct=mortgage&ccontent=54bf602c-2148-4799-b684-74572be1a73e&csource=stringo_primary&ccreative=8cb42cfd-bfb5-4228-ad31-665e921caa46,mortgage,mortgage_heloc,mortgage_heloc
E09774DF-C7D9-8DF3-5462-9D0030336B0D,B87EED3A-5F1D-1EA4-B60B-FCC3F180B22D,https://lowermybills.com/lending/home-equity/app/index.loan?trafficQualifierId=14422&sourceId=medfbklre_1862636806&visitorId=3308710378&verticalVisitorId=4263241426&inquiryId=600051451&leadid_token=,d2512e5a5a4814c8482bcddb450fde50,https,lowermybills.com,/lending/home-equity/app/index.loan,,trafficQualifierId=14422&sourceId=medfbklre_1862636806&visitorId=3308710378&verticalVisitorId=4263241426&inquiryId=600051451&leadid_token=,mortgage,mortgage_heloc,mortgage_heloc
01E1714F-9753-3244-40E4-9649B0B084BF,A1812AC6-A306-7D8E-8A34-7034094E1D59,https://offers.lendingtree.com/tlm.aspx?tid=h2&vid=0-0-4-0-0-1-0-1&SpId=GDN-medium-exchange-23303-100&800num=800-813-4824&loan-type=HOMEEQUITY&r=1&esourceid=6229456&cchannel=display&csource=Google_Display_Network&cmethod=101738630&cname=1891613347236959260&ccreative=LT_012317_CleanLoanSlider_Faster4_WhiteBg_BlueBtnCalculate_300x250_HTML5&cterm=LendingTree___display_campaign&siteid=36959&cproduct=mortgage&mpt=1322166008&mpcs=bypass&mpcr=101738630&mpcrset=root&gclid=CLHNpIOXqtUCFYiNswodBEABSg&mpch=ads#/step/2/,7cd81962775aeeb652afda4300abded1,https,offers.lendingtree.com,/tlm.aspx,/step/2/,tid=h2&vid=0-0-4-0-0-1-0-1&SpId=GDN-medium-exchange-23303-100&800num=800-813-4824&loan-type=HOMEEQUITY&r=1&esourceid=6229456&cchannel=display&csource=Google_Display_Network&cmethod=101738630&cname=1891613347236959260&ccreative=LT_012317_CleanLoanSlider_Faster4_WhiteBg_BlueBtnCalculate_300x250_HTML5&cterm=LendingTree___display_campaign&siteid=36959&cproduct=mortgage&mpt=1322166008&mpcs=bypass&mpcr=101738630&mpcrset=root&gclid=CLHNpIOXqtUCFYiNswodBEABSg&mpch=ads,mortgage,mortgage_heloc,mortgage_heloc
037650C6-A294-324E-35C9-26185CFE57FE,A1812AC6-A306-7D8E-8A34-7034094E1D59,https://offers.lendingtree.com/tlm.aspx?tid=h2&vid=0-0-4-1-0-1-0-1-0-1-0-0-1-0-0-0-0-0&loan-type=HOMEEQUITY&icode=18570&SpId=social-he-32699-20&esourceid=6218056&cchannel=social&csource=facebook&cproduct=he&cname=FB_IG_he_020718_LAL1-2_channelpartner_pm_US_Auto_D_D_MNF_RC_28-65_ALL_LP_LT_012418_Facebook_H&k_user_id=4803db45-0837-4162-878c-c96c3bcd296a&cterm=144851350&cmethod=kenshoo#/step/2/,643c3384988ccb732ab791c3fd107f7e,https,offers.lendingtree.com,/tlm.aspx,/step/2/,tid=h2&vid=0-0-4-1-0-1-0-1-0-1-0-0-1-0-0-0-0-0&loan-type=HOMEEQUITY&icode=18570&SpId=social-he-32699-20&esourceid=6218056&cchannel=social&csource=facebook&cproduct=he&cname=FB_IG_he_020718_LAL1-2_channelpartner_pm_US_Auto_D_D_MNF_RC_28-65_ALL_LP_LT_012418_Facebook_H&k_user_id=4803db45-0837-4162-878c-c96c3bcd296a&cterm=144851350&cmethod=kenshoo,mortgage,mortgage_heloc,mortgage_heloc
9EC8B043-16AF-A7B2-2D22-8C7CD242BEAE,DB2059C9-EE0C-7B52-CC0B-C8F816EF0A76,https://homeequitychoice.com/index.php?type=home-equity-loan&utm_source=Adwords&utm_medium=search&utm_campaign=heloc,01e86ca8531ae4785eb6ee39ac038d5d,https,homeequitychoice.com,/index.php,,type=home-equity-loan&utm_source=Adwords&utm_medium=search&utm_campaign=heloc,mortgage,mortgage_heloc,mortgage_heloc
01A44BA1-6C36-B301-DC13-C347C3D4247F,B87EED3A-5F1D-1EA4-B60B-FCC3F180B22D,https://lowermybills.com/lending/home-equity/app/index.loan?trafficQualifierId=14422&sourceId=46255-86692-191246&visitorId=3187468757&verticalVisitorId=4246349477&inquiryId=597403050&leadid_token=,98bf10ecef6a6442a85156b9442bbca9,https,lowermybills.com,/lending/home-equity/app/index.loan,,trafficQualifierId=14422&sourceId=46255-86692-191246&visitorId=3187468757&verticalVisitorId=4246349477&inquiryId=597403050&leadid_token=,mortgage,mortgage_heloc,mortgage_heloc
